Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2015,A,0,MOFEDIP,GF_XPD_GBPC,,PT,20.54
2016,A,0,MOFEDIP,GF_XPD_GBPC,,PT,24.88
2017,A,0,MOFEDIP,GF_XPD_GBPC,,PT,9.98
2018,A,0,MOFEDIP,GF_XPD_GBPC,,PT,10.85
2019,A,0,MOFEDIP,GF_XPD_GBPC,,PT,10.93
2020,A,0,MOFEDIP,GF_XPD_GBPC,,PT,11.86
2021,A,0,MOFEDIP,GF_XPD_GBPC,,PT,17.52
2022,A,0,MOFEDIP,GF_XPD_GBPC,,PT,16.51
2023,A,0,MOFEDIP,GF_XPD_GBPC,,PT,21.04
2024,A,0,MOFEDIP,GF_XPD_GBPC,,PT,18.01
