Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2015,A,0,MOEPD_Zimstat,EG_FEC_RNEW,,PT,41.5
2016,A,0,MOEPD_Zimstat,EG_FEC_RNEW,,PT,38.0
2022,A,0,MOEPD_Zimstat,EG_FEC_RNEW,,PT,38.2
2023,A,0,MOEPD_Zimstat,EG_FEC_RNEW,,PT,39.75
