Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2015,A,0,DHIS2,SH_ACS_UNHC,,IX,0.0
2016,A,0,DHIS2,SH_ACS_UNHC,,IX,93.3
2018,A,0,DHIS2,SH_ACS_UNHC,,IX,85.0
2023,A,0,DHIS2,SH_ACS_UNHC,,IX,84.0
