Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2014,A,0,RBZ,FC_ACC_SSID,,PT,39.0
2019,A,0,RBZ,FC_ACC_SSID,,PT,5.25
2022,A,0,RBZ,FC_ACC_SSID,,PT,4.15
2024,A,0,RBZ,FC_ACC_SSID,,PT,5.25
2030,A,0,RBZ,FC_ACC_SSID,,PT,39.0
2031,A,0,RBZ,FC_ACC_SSID,,PT,4.15
2032,A,0,RBZ,FC_ACC_SSID,,PT,5.25
