Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2020,A,0,MOFEDIP_ICD_Devpromise_system,DC_TOF_AGRL,,USD,50.5
2021,A,0,MOFEDIP_ICD_Devpromise_system,DC_TOF_AGRL,,USD,40.9
2022,A,0,MOFEDIP_ICD_Devpromise_system,DC_TOF_AGRL,,USD,128.4
2023,A,0,MOFEDIP_ICD_Devpromise_system,DC_TOF_AGRL,,USD,94.0
2024,A,0,MOFEDIP_ICD_Devpromise_system,DC_TOF_AGRL,,USD,30.0
