Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2014,A,0,ZIMSTAT,EN_URB_OPENSP,,NUMBER,0.05
2015,A,0,ZIMSTAT,EN_URB_OPENSP,,NUMBER,0.05
2016,A,0,ZIMSTAT,EN_URB_OPENSP,,NUMBER,0.05
2017,A,0,ZIMSTAT,EN_URB_OPENSP,,NUMBER,0.05
2018,A,0,ZIMSTAT,EN_URB_OPENSP,,NUMBER,0.05
2023,A,0,ZIMSTAT,EN_URB_OPENSP,,NUMBER,50.0
2024,A,0,ZIMSTAT,EN_URB_OPENSP,,NUMBER,75.0
