Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,SEX,URBANISATION,UNIT_MEASURE,Value
2024,A,0,ZDHS_2023_24,SH_STA_ANEM_NPRG,,,U,PT,41.2
2024,A,0,ZDHS_2023_24,SH_STA_ANEM_NPRG,,F,U,PT,41.2
2024,A,0,ZDHS_2023_24,SH_STA_ANEM_PREG,,,U,PT,50.7
2024,A,0,ZDHS_2023_24,SH_STA_ANEM_PREG,,F,U,PT,50.7
