Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2024,A,0,MoFED,EN_EWT_COLLR,,PT,122
2024,A,0,MoFED,EN_MWT_GENV,,T,122
