Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2020,A,0,EMA,ER_PTD_TERR,,PT,66.67
2022,A,0,EMA,ER_PTD_TERR,,PT,94.78
2023,A,0,EMA,ER_PTD_TERR,,PT,89.26
2024,A,0,EMA,ER_PTD_TERR,,PT,94.95
