Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2019,A,0,ITU,IT_NET_BBND,,PER_100_POP,1.34
2020,A,0,ITU,IT_NET_BBND,,PER_100_POP,1.31
2021,A,0,ITU,IT_NET_BBND,,PER_100_POP,1.3
2022,A,0,ITU,IT_NET_BBND,,PER_100_POP,1.62
2023,A,0,ITU,IT_NET_BBND,,PER_100_POP,1.57
