Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2023,A,0,ZIMSTAT,VC_PRS_UNSNT,,PT,23.0
2024,A,0,ZIMSTAT,VC_PRS_UNSNT,,PT,22.6
