Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2023,A,0,MoHACH,GB_XPD_CUL_PB,,USD,0.07
2024,A,0,MoHACH,GB_XPD_CUL_PB,,USD,0.07
