Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2014,A,0,ZIMSTAT_TSR_2024,SH_STA_TRAF,,PER_100000_POP,14.46
2015,A,0,ZIMSTAT_TSR_2024,SH_STA_TRAF,,PER_100000_POP,16.77
2016,A,0,ZIMSTAT_TSR_2024,SH_STA_TRAF,,PER_100000_POP,11.21
2017,A,0,ZIMSTAT_TSR_2024,SH_STA_TRAF,,PER_100000_POP,12.69
2018,A,0,ZIMSTAT_TSR_2024,SH_STA_TRAF,,PER_100000_POP,13.58
2024,A,0,ZIMSTAT_TSR_2024,SH_STA_TRAF,,PER_100000_POP,13.45
