Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2014,A,0,MoSMED,NV_IND_SSIS,,PT,24
2019,A,0,MoSMED,NV_IND_SSIS,,PT,24
2029,A,0,MoSMED,NV_IND_SSIS,,PT,24
