Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2015,A,0,ZINWA,EN_WWT_TREATR,,PT,80.0
2020,A,0,MOFEDIP,EN_WWT_WWDS,,CON_USD,14.3
2021,A,0,MOFEDIP,EN_WWT_WWDS,,CON_USD,6.8
2022,A,0,MOFEDIP,EN_WWT_WWDS,,CON_USD,17.8
2023,A,0,MOFEDIP,EN_WWT_WWDS,,CON_USD,2.0
2024,A,0,MOFEDIP,EN_WWT_WWDS,,CON_USD,6.9
