Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2024,A,0,Zimbabwe_Embassys_Mission_reports_UNGA,SG_INT_MBRDEV,,PT,100
2024,A,0,MOFAIT,SG_INT_VRTDEV,,PT,1
