Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2024,A,0,Min_of_Energy,EG_EGY_RNEW,,W_PER_CAPITA,84.5
