Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2021,A,0,MOFEDIP,GB_XPD_RSDV,,PT,-2.2
2022,A,0,MOFEDIP,GB_XPD_RSDV,,PT,-5.1
2023,A,0,MOFEDIP,GB_XPD_RSDV,,PT,-8.4
2024,A,0,MOFEDIP,GB_XPD_RSDV,,PT,-0.02
