Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2023,A,0,FCZ,AG_LND_FRSTBIOM,,PT,95.56
2024,A,0,FCZ,AG_LND_FRSTBIOM,,PT,95.56
2020,A,0,FCZ,AG_LND_FRSTMGT,,PT,17.0
2023,A,0,FCZ,AG_LND_FRSTMGT,,PT,17.0
2024,A,0,FCZ,AG_LND_FRSTMGT,,PT,17.0
2020,A,0,FCZ,AG_LND_FRSTPRCT,,HA,1848200.0
2023,A,0,FCZ,AG_LND_FRSTPRCT,,HA,1848200.0
2024,A,0,FCZ,AG_LND_FRSTPRCT,,HA,1848200.0
