Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2023,A,0,Ministry_of_Lands,ER_GRF_ANIMKPT,,NUMBER,37
2024,A,0,Ministry_of_Lands,ER_GRF_ANIMKPT,,NUMBER,37
2023,A,0,Ministry_of_Lands,ER_GRF_PLNTSTOR,,NUMBER,6300
2024,A,0,Ministry_of_Lands,ER_GRF_PLNTSTOR,,NUMBER,7554
