Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2015,A,0,MOEFEDIP,DT_TDS_DECT,,PT,19.2
2017,A,0,MOEFEDIP,DT_TDS_DECT,,PT,50.91
2018,A,0,MOEFEDIP,DT_TDS_DECT,,PT,36.64
2019,A,0,MOEFEDIP,DT_TDS_DECT,,PT,36.1
2020,A,0,MOEFEDIP,DT_TDS_DECT,,PT,32.11
2021,A,0,MOEFEDIP,DT_TDS_DECT,,PT,62.96
2022,A,0,MOEFEDIP,DT_TDS_DECT,,PT,55.63
2023,A,0,MOEFEDIP,DT_TDS_DECT,,PT,60.12
2024,A,0,MOEFEDIP,DT_TDS_DECT,,PT,60.6
