Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2016,A,0,MOHCC,SH_STA_MALR,,PER_1000_POP,19.1
2017,A,0,MOHCC,SH_STA_MALR,,PER_1000_POP,10.0
2019,A,0,MOHCC,SH_STA_MALR,,PER_1000_POP,22.0
2020,A,0,MOHCC,SH_STA_MALR,,PER_1000_POP,32.0
2022,A,0,MOHCC,SH_STA_MALR,,PER_1000_POP,9.0
2023,A,0,MOHCC,SH_STA_MALR,,PER_1000_POP,16.0
