Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2019,A,0,HIV_estimates,SH_HIV_INCD,,PER_1000_UNINFECTED_POP,2.81
2021,A,0,HIV_estimates,SH_HIV_INCD,,PER_1000_UNINFECTED_POP,1.51
2023,A,0,HIV_estimates,SH_HIV_INCD,,PER_1000_UNINFECTED_POP,0.96
