Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,Value
2017,A,0,MHTEISTD,SE_ADT_EDUCTRN,,PT,37.2
2024,A,0,MHTEISTD,SE_ADT_EDUCTRN,,PT,25.0
